"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"03.01.2017","198,42","198,91","199,10","197,48","6,67M","0,46%"
"30.12.2016","197,51","198,25","198,27","196,92","4,28M","-0,24%"
"29.12.2016","197,99","197,99","198,52","197,63","3,02M","-0,05%"
"28.12.2016","198,08","199,52","199,56","198,00","3,82M","-0,57%"
"27.12.2016","199,21","199,16","199,54","199,13","2,34M","0,08%"
"23.12.2016","199,05","198,96","199,06","198,73","1,37M","0,04%"
"22.12.2016","198,97","199,10","199,17","198,58","2,25M","-0,10%"
"21.12.2016","199,16","199,43","199,61","199,14","2,52M","-0,13%"
"20.12.2016","199,42","199,16","199,61","199,06","3,06M","0,41%"
"19.12.2016","198,60","198,30","198,90","198,21","2,73M","0,21%"
"16.12.2016","198,19","198,70","198,97","197,94","4,47M","-0,24%"
"15.12.2016","198,66","198,54","199,68","198,34","6,03M","0,26%"
"14.12.2016","198,14","198,97","199,83","197,61","7,46M","-0,55%"
"13.12.2016","199,23","198,96","199,72","198,64","5,36M","0,58%"
"12.12.2016","198,08","197,84","198,39","197,68","3,79M","0,20%"
"09.12.2016","197,69","196,44","197,72","196,37","4,39M","0,72%"
"08.12.2016","196,28","195,83","196,80","195,41","7,03M","0,41%"
"07.12.2016","195,48","192,47","195,69","192,42","7,24M","1,55%"
"06.12.2016","192,49","192,16","192,57","191,87","2,67M","0,14%"
"05.12.2016","192,22","192,48","192,78","191,89","2,93M","0,25%"
"02.12.2016","191,74","191,91","191,98","191,43","2,77M","-0,08%"
"01.12.2016","191,90","191,84","192,16","191,57","8,32M","0,26%"
"30.11.2016","191,40","191,97","192,25","191,34","4,77M","0,11%"
"29.11.2016","191,19","190,83","191,42","190,68","2,26M","0,21%"
"28.11.2016","190,78","190,93","191,21","190,52","3,16M","-0,27%"
"25.11.2016","191,30","191,09","191,34","190,98","1,55M","0,37%"
"23.11.2016","190,59","189,93","190,64","189,87","2,47M","0,30%"
"22.11.2016","190,02","189,92","190,25","189,42","2,76M","0,36%"
"21.11.2016","189,34","188,88","189,41","188,60","3,00M","0,47%"
"18.11.2016","188,46","188,90","188,96","188,32","4,36M","-0,44%"
"17.11.2016","189,30","189,09","189,33","188,74","4,21M","0,17%"
"16.11.2016","188,98","188,79","189,18","188,53","3,46M","-0,19%"
"15.11.2016","189,34","188,76","189,35","188,14","3,75M","0,30%"
"14.11.2016","188,77","189,11","189,39","188,20","4,80M","0,16%"
"11.11.2016","188,47","187,95","188,63","187,41","5,00M","0,18%"
"10.11.2016","188,13","186,83","188,82","186,35","8,75M","1,17%"
"09.11.2016","185,96","181,93","186,55","181,75","8,36M","1,41%"
"08.11.2016","183,38","182,20","184,04","182,02","3,44M","0,56%"
"07.11.2016","182,36","181,17","182,45","181,05","3,40M","2,04%"
"04.11.2016","178,71","179,11","179,67","178,64","4,34M","-0,22%"
"03.11.2016","179,11","179,70","179,89","178,84","1,97M","-0,13%"
"02.11.2016","179,35","179,66","180,21","179,05","3,55M","-0,43%"
"01.11.2016","180,12","181,52","181,52","179,14","3,62M","-0,58%"
"31.10.2016","181,17","181,58","181,70","181,05","1,42M","-0,10%"
"28.10.2016","181,36","181,82","182,32","180,67","3,73M","-0,09%"
"27.10.2016","181,53","182,30","182,35","181,23","2,03M","-0,13%"
"26.10.2016","181,77","180,60","182,12","180,35","5,38M","0,16%"
"25.10.2016","181,48","181,82","182,17","181,25","3,35M","-0,26%"
"24.10.2016","181,96","182,36","182,50","181,65","1,91M","0,41%"
"21.10.2016","181,22","180,60","181,45","180,23","5,61M","-0,18%"
"20.10.2016","181,54","181,72","182,45","181,22","2,36M","-0,25%"
"19.10.2016","182,00","181,85","182,41","181,57","1,50M","0,35%"
"18.10.2016","181,37","181,94","182,10","181,12","1,72M","0,36%"
"17.10.2016","180,72","181,17","181,51","180,45","1,80M","-0,31%"
"14.10.2016","181,29","182,00","182,46","181,21","2,70M","0,25%"
"13.10.2016","180,84","180,13","181,22","179,43","3,46M","-0,29%"
"12.10.2016","181,37","181,00","181,80","180,66","1,92M","0,09%"
"11.10.2016","181,20","182,86","182,89","180,45","3,95M","-1,05%"
"10.10.2016","183,12","183,20","183,85","183,04","1,88M","0,49%"
"07.10.2016","182,22","182,80","182,99","181,32","2,53M","-0,16%"
"06.10.2016","182,52","182,34","182,74","181,47","2,37M","-0,08%"
"05.10.2016","182,66","182,16","183,02","182,11","1,82M","0,65%"
"04.10.2016","181,48","182,62","182,93","180,94","2,81M","-0,46%"
"03.10.2016","182,32","182,31","182,57","181,78","1,99M","-0,25%"
"30.09.2016","182,78","182,13","183,44","181,97","4,58M","0,86%"
"29.09.2016","181,22","182,82","183,42","180,65","3,38M","-1,03%"
"28.09.2016","183,10","182,36","183,23","181,52","6,41M","0,60%"
"27.09.2016","182,00","180,58","182,14","180,24","3,72M","0,69%"
"26.09.2016","180,75","181,51","181,55","180,58","2,64M","-0,92%"
"23.09.2016","182,42","183,41","183,52","182,29","1,74M","-0,68%"
"22.09.2016","183,66","183,66","184,26","183,32","2,32M","0,55%"
"21.09.2016","182,66","181,66","182,84","180,96","4,50M","0,89%"
"20.09.2016","181,05","181,81","182,04","181,03","2,00M","0,04%"
"19.09.2016","180,98","181,88","182,32","180,67","2,26M","0,01%"
"16.09.2016","180,97","181,50","181,50","180,44","2,84M","-0,71%"
"15.09.2016","182,26","180,37","182,62","180,23","3,99M","1,01%"
"14.09.2016","180,43","180,84","181,74","180,01","2,99M","-0,20%"
"13.09.2016","180,80","182,06","182,32","180,38","7,48M","-1,36%"
"12.09.2016","183,30","180,09","183,64","179,93","7,06M","1,32%"
"09.09.2016","180,91","183,57","183,75","180,91","8,24M","-2,12%"
"08.09.2016","184,82","184,68","185,11","184,48","2,23M","-0,27%"
"07.09.2016","185,32","185,37","185,40","184,78","1,80M","0,00%"
"06.09.2016","185,32","185,11","185,49","184,45","2,15M","0,25%"
"02.09.2016","184,86","184,94","185,42","184,32","2,65M","0,41%"
"01.09.2016","184,10","183,73","184,28","182,90","3,00M","0,09%"
"31.08.2016","183,94","184,25","184,36","183,27","1,88M","-0,31%"
"30.08.2016","184,51","184,93","185,15","184,02","1,87M","-0,17%"
"29.08.2016","184,83","183,83","185,04","183,83","2,23M","0,55%"
"26.08.2016","183,82","184,62","185,54","183,14","3,40M","-0,30%"
"25.08.2016","184,37","184,28","184,79","184,10","2,03M","-0,16%"
"24.08.2016","184,66","185,06","185,20","184,28","1,88M","-0,35%"
"23.08.2016","185,30","185,70","186,13","185,25","1,65M","0,10%"
"22.08.2016","185,12","184,95","185,51","184,46","3,15M","-0,11%"
"19.08.2016","185,32","185,30","185,65","184,72","2,37M","-0,55%"
"18.08.2016","186,34","185,97","186,41","185,72","2,57M","0,13%"
"17.08.2016","186,10","185,77","186,22","185,09","2,95M","0,18%"
"16.08.2016","185,76","186,17","186,37","185,72","1,61M","-0,41%"
"15.08.2016","186,52","186,40","186,88","186,33","1,56M","0,33%"
"12.08.2016","185,90","186,14","186,25","185,52","2,51M","-0,21%"
"11.08.2016","186,30","185,70","186,58","185,60","2,19M","0,64%"
"10.08.2016","185,12","185,40","185,78","184,84","1,62M","-0,12%"
"09.08.2016","185,35","185,38","185,86","185,06","1,90M","0,04%"
"08.08.2016","185,28","185,50","185,70","185,02","2,08M","0,01%"
"05.08.2016","185,26","184,40","185,28","183,43","4,19M","0,99%"
"04.08.2016","183,45","183,50","183,89","183,15","2,37M","0,05%"
"03.08.2016","183,36","182,85","183,43","182,71","3,01M","0,21%"
"02.08.2016","182,97","183,70","183,88","182,31","5,14M","-0,49%"
"01.08.2016","183,87","184,35","184,52","183,38","3,30M","-0,14%"
"29.07.2016","184,13","183,85","184,50","183,54","4,21M","-0,14%"
"28.07.2016","184,38","184,28","184,66","183,52","2,91M","-0,11%"
"27.07.2016","184,58","185,14","185,28","184,11","4,15M","-0,01%"
"26.07.2016","184,60","184,61","185,02","183,70","4,74M","-0,11%"
"25.07.2016","184,81","185,27","185,30","184,37","2,32M","-0,38%"
"22.07.2016","185,51","185,00","185,57","184,76","3,08M","0,29%"
"21.07.2016","184,98","185,54","185,73","184,54","2,84M","-0,43%"
"20.07.2016","185,78","185,90","186,08","185,39","2,16M","0,19%"
"19.07.2016","185,42","185,01","185,42","184,82","2,05M","0,18%"
"18.07.2016","185,08","184,83","185,38","184,71","2,13M","0,11%"
"15.07.2016","184,88","185,35","185,50","184,45","3,84M","-0,04%"
"14.07.2016","184,96","185,06","185,27","184,57","3,35M","0,74%"
"13.07.2016","183,60","183,68","183,80","183,05","2,39M","0,11%"
"12.07.2016","183,39","183,01","183,62","182,78","3,13M","0,70%"
"11.07.2016","182,12","181,86","182,72","181,78","2,36M","0,45%"
"08.07.2016","181,30","180,01","181,56","179,98","5,18M","1,40%"
"07.07.2016","178,79","179,15","179,72","178,04","2,34M","-0,11%"
"06.07.2016","178,98","177,61","179,10","176,96","5,40M","0,43%"
"05.07.2016","178,21","178,58","178,68","177,66","3,23M","-0,61%"
"01.07.2016","179,31","178,78","179,80","178,78","4,00M","0,17%"
"30.06.2016","179,00","177,05","179,08","176,86","5,07M","1,34%"
"29.06.2016","176,64","175,16","176,82","175,00","5,58M","1,62%"
"28.06.2016","173,82","172,85","173,86","172,20","5,64M","1,53%"
"27.06.2016","171,20","172,48","172,48","170,37","7,69M","-1,47%"
"24.06.2016","173,76","174,55","176,68","173,30","11,38M","-3,36%"
"23.06.2016","179,81","179,02","179,83","178,67","2,95M","1,26%"
"22.06.2016","177,57","178,23","178,95","177,43","2,97M","-0,28%"
"21.06.2016","178,06","178,12","178,53","177,73","1,85M","0,15%"
"20.06.2016","177,80","178,40","179,23","177,76","2,96M","0,73%"
"17.06.2016","176,52","177,15","177,15","175,77","2,75M","-0,53%"
"16.06.2016","177,46","175,73","177,66","174,80","5,57M","0,50%"
"15.06.2016","176,57","177,25","177,84","176,38","2,47M","-0,14%"
"14.06.2016","176,81","177,00","177,42","176,00","3,64M","-0,31%"
"13.06.2016","177,36","178,00","179,00","177,36","5,11M","-0,76%"
"10.06.2016","178,71","178,70","179,24","178,11","4,13M","-0,65%"
"09.06.2016","179,88","179,37","180,04","179,14","2,14M","-0,10%"
"08.06.2016","180,06","179,67","180,18","179,54","1,71M","0,38%"
"07.06.2016","179,38","179,46","179,99","179,34","1,57M","0,11%"
"06.06.2016","179,18","178,49","179,46","178,41","2,72M","0,63%"
"03.06.2016","178,06","177,87","178,29","176,84","4,37M","-0,12%"
"02.06.2016","178,28","177,30","178,31","176,98","1,97M","0,31%"
"01.06.2016","177,73","176,98","177,97","176,55","2,48M","0,05%"
"31.05.2016","177,65","178,98","178,98","177,13","2,40M","-0,48%"
"27.05.2016","178,50","178,22","178,59","178,06","1,63M","0,24%"
"26.05.2016","178,08","178,49","178,69","177,82","2,26M","-0,11%"
"25.05.2016","178,28","177,50","178,74","177,45","2,73M","0,80%"
"24.05.2016","176,86","175,76","177,23","175,65","2,80M","1,19%"
"23.05.2016","174,78","174,84","175,33","174,60","1,74M","0,01%"
"20.05.2016","174,76","174,72","175,54","174,51","2,75M","0,05%"
"19.05.2016","174,68","174,95","175,20","173,67","5,09M","-0,54%"
"18.05.2016","175,63","175,08","176,73","174,53","4,10M","0,04%"
"17.05.2016","175,56","176,91","177,24","174,92","3,35M","-0,96%"
"16.05.2016","177,26","175,69","177,70","175,58","2,39M","1,01%"
"13.05.2016","175,48","176,90","177,52","175,26","3,34M","-1,09%"
"12.05.2016","177,42","177,81","178,12","176,40","2,53M","0,07%"
"11.05.2016","177,30","178,70","178,94","177,26","2,70M","-1,06%"
"10.05.2016","179,20","177,72","179,27","177,64","2,87M","1,25%"
"09.05.2016","176,98","177,25","177,76","176,62","1,92M","-0,20%"
"06.05.2016","177,34","175,69","177,40","175,68","2,94M","0,51%"
"05.05.2016","176,44","176,83","177,22","176,00","1,78M","0,07%"
"04.05.2016","176,32","176,38","177,21","175,90","3,45M","-0,55%"
"03.05.2016","177,30","177,48","177,83","176,48","4,64M","-0,78%"
"02.05.2016","178,70","178,08","178,91","177,51","2,46M","0,63%"
"29.04.2016","177,59","177,40","177,95","176,29","5,50M","-0,34%"
"28.04.2016","178,20","179,06","180,15","177,74","3,55M","-1,14%"
"27.04.2016","180,25","179,12","180,65","178,99","3,57M","0,34%"
"26.04.2016","179,64","179,84","180,26","179,11","2,24M","0,06%"
"25.04.2016","179,54","179,23","179,59","178,33","2,49M","-0,20%"
"22.04.2016","179,90","179,61","180,08","178,87","2,41M","0,11%"
"21.04.2016","179,70","180,64","180,88","179,42","2,76M","-0,58%"
"20.04.2016","180,75","180,00","181,42","180,00","2,63M","0,24%"
"19.04.2016","180,32","180,14","180,77","179,59","2,99M","0,30%"
"18.04.2016","179,78","178,13","179,83","178,10","2,57M","0,62%"
"15.04.2016","178,68","178,99","179,14","178,41","3,80M","-0,24%"
"14.04.2016","179,11","179,03","179,50","178,75","3,69M","0,11%"
"13.04.2016","178,92","178,00","179,02","177,92","5,40M","1,03%"
"12.04.2016","177,09","175,73","177,28","175,36","3,59M","0,94%"
"11.04.2016","175,44","176,12","177,17","175,41","3,24M","-0,13%"
"08.04.2016","175,66","176,25","176,81","175,11","2,57M","0,21%"
"07.04.2016","175,29","175,78","176,23","174,68","5,25M","-0,99%"
"06.04.2016","177,04","175,86","177,09","175,24","4,09M","0,69%"
"05.04.2016","175,82","176,08","176,96","175,57","5,44M","-0,73%"
"04.04.2016","177,12","177,63","177,88","176,88","2,32M","-0,34%"
"01.04.2016","177,72","175,71","177,85","175,41","4,04M","0,61%"
"31.03.2016","176,64","176,93","177,30","176,43","3,16M","-0,14%"
"30.03.2016","176,89","177,11","177,65","176,51","3,86M","0,47%"
"29.03.2016","176,07","174,49","176,18","174,06","5,58M","0,54%"
"28.03.2016","175,12","175,13","175,59","174,66","3,10M","0,10%"
"24.03.2016","174,94","173,85","174,94","173,70","5,10M","0,07%"
"23.03.2016","174,81","175,22","175,55","174,60","5,04M","-0,51%"
"22.03.2016","175,70","175,30","176,26","175,15","3,98M","-0,18%"
"21.03.2016","176,01","175,62","176,21","175,25","2,88M","0,18%"
"18.03.2016","175,69","175,27","175,95","175,04","5,11M","0,43%"
"17.03.2016","174,94","173,46","175,41","173,08","4,07M","0,85%"
"16.03.2016","173,47","172,21","173,94","172,16","3,56M","0,48%"
"15.03.2016","172,64","171,61","172,67","171,32","2,43M","0,13%"
"14.03.2016","172,41","171,70","172,89","171,70","2,66M","0,10%"
"11.03.2016","172,23","171,47","172,34","171,42","3,67M","1,28%"
